caption,facebook_id,link,media_url/0,media_url/1,media_url/2,media_url/3,media_url/4,page_ad_library/id,page_ad_library/is_business_page_active,page_id,page_name,playable_duration_in_ms,post_date,post_id,post_url,share_count,thumbnail,timestamp,top_level_url,total_comment_count,total_reactions/Angry,total_reactions/Care,total_reactions/Haha,total_reactions/Like,total_reactions/Love,total_reactions/Sad,total_reactions/Wow,user,user/__isActor,user/__isEntity,user/__typename,user/answer_agent_group_id,user/delegate_page/id,user/delegate_page/is_business_page_active,user/id,user/is_additional_profile_plus,user/live_video_for_comet_live_ring,user/name,user/profile_picture/height,user/profile_picture/scale,user/profile_picture/uri,user/profile_picture/width,user/profile_url,user/story_bucket/nodes/0/first_story_to_show,user/story_bucket/nodes/0/id,user/story_bucket/nodes/0/should_show_close_friend_badge,user/url,user/work_foreign_entity_info,user/work_info,video_thumbnail,video_url,video_view_count
"বৈষম্যবিরোধী ছাত্র আন্দোলনে শহীদ ও আহতদের উদ্দেশ্যে ছাত্রশিবিরের সপ্তাহব্যাপী কর্মসূচি ঘোষণাবৈষম্যবিরোধী ছাত্র আন্দোলনে খুনি হাসিনা কর্তৃক সংঘটিত গণহত্যায় শহীদ, আহত ও চলমান কিছু বিচ্ছিন্ন ঘটনাকে সামনে রেখে সপ্তাহব্যাপী কর্মসূচি ঘোষণা করেছে বাংলাদেশ ইসলামী ছাত্রশিবির।  এক প্রেস বিজ্ঞপ্তির মাধ্যমে কেন্দ্রীয় সভাপতি মঞ্জুরুল ইসলাম এ কর্মসূচি ঘোষণা দেন।তিনি বলেন, “আমি স্মরণ করছি বৈষম্যবিরোধী আন্দোলনের অগ্রনায়ক শহীদ আবু সাঈদ, মুগ্ধ, সৈকত ও রিফাত-সহ শত শত শহীদদের, যাদের রক্তে রাঙ্গানো পথ ধরে আমরা পেয়েছি একটি স্বৈরাচার মুক্ত বাংলাদেশ। যারা এই আন্দোলনে আহত ও পঙ্গুত্ববরণ করেছে তাদের আশু সুস্থতা কামনা করছি। সেইসাথে দোয়া করছি, মহান আল্লাহ তাঁদের এই আত্নত্যাগকে কবুল করুন।আমি মোবারকবাদ জানাচ্ছি, সাহসের বাতিঘর, অকুতোভয় সেই বীর ছাত্র-জনতাকে, যাদের সাহসিকতার তুলনা সারা পৃথিবীর সাম্প্রতিক ইতিহাসে নেই। যারা ২০২৪ সালে প্রিয় মাতৃভূমি বাংলাদেশে নতুন এক রক্তিম সোনালি ইতিহাস সৃষ্টি করেছেন।দেশব্যাপী আওয়ামী গণহত্যায় শহীদ, আহত-পঙ্গুত্ববরণকারী ও বর্তমানে কিছু বিচ্ছিন্ন ঘটনাকে সামনে রেখে সপ্তাহব্যাপী নিন্মোক্ত কর্মসূচি ঘোষণা করছি।১. শহীদ পরিবারের সাথে সাক্ষাৎ ও শহীদদের কবর জিয়ারত।২. আহত-পঙ্গুত্ববরণকারীদের সাথে সাক্ষাৎ, চিকিৎসা সেবা ও সামর্থ্যানুযায়ী সহযোগিতা প্রদান।৩. সংখ্যালঘুদের ধর্মীয় উপাসনলায়, সহায়-সম্পত্তি ও বাড়িঘরের নিরাপত্তা প্রদান।৪. বিরোধী মতের ব্যক্তিদের সহায়-সম্পত্তি ও জানমালের নিরাপত্তা বিধানে সহায়তা প্রদান। ৫. সরকারি-বেসরকারি প্রতিষ্ঠান, রাষ্ট্রীয় সম্পদ ও ঐতিহাসিক স্থাপনার নিরাপত্তার ব্যবস্থা করা।৬. পরিচ্ছন্নতা অভিযান এবং ট্রাফিক পুলিশ ও আইনশৃখলা সংক্রান্ত প্রয়োজনীয় সহায়তা প্রদান।মহান রব আমাদের সকলকে ধৈর্য এবং প্রজ্ঞা সহকারে পরিস্থিতি মোকাবিলার তাওফিক দান করুন। আমিন।”",100064727409076,,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/454604274_922476533253252_1873710282884138338_n.jpg?stp=dst-jpg_s720x720&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=icg-_PAwm80Q7kNvgGCKfH3&_nc_ht=scontent-ord5-1.xx&_nc_gid=AVlbEhHHHMoYiRfwFoOMeeM&oh=00_AYC8fsLdW58JtBxX8sHzifqsK2GuQBkTj9J2oa3OpjWdtg&oe=66E09165,,,,,89225472750,False,UzpfSTEwMDA2NDcyNzQwOTA3Njo5MjI0NzY3NDMyNTMyMzE6OTIyNDc2NzQzMjUzMjMx,Bangladesh Islami Chhatrashibir,,Wed Aug 07 2024 at 14:48,922476743253231,https://www.facebook.com/bangladeshislamichhatrashibir/posts/pfbid0JT2yVMQfuvDgY24GyNaaNu85zTQmskL8htqgTTme6VBs3vGT23DciXPeuh8NYpi4l,262,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/454604274_922476533253252_1873710282884138338_n.jpg?stp=dst-jpg_s720x720&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=icg-_PAwm80Q7kNvgGCKfH3&_nc_ht=scontent-ord5-1.xx&_nc_gid=AVlbEhHHHMoYiRfwFoOMeeM&oh=00_AYC8fsLdW58JtBxX8sHzifqsK2GuQBkTj9J2oa3OpjWdtg&oe=66E09165,1723042126,https://www.facebook.com/100064727409076/posts/922476743253231,85,,98,1.0,1403,899,,1.0,,User,User,User,,89225472750.0,False,100064727409076.0,True,,Bangladesh Islami Chhatrashibir,40.0,1.0,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/343482704_748221556847484_1261024833928795528_n.jpg?stp=cp0_dst-jpg_s40x40&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=1PxS4TvX4IUQ7kNvgHScATD&_nc_ht=scontent-ord5-2.xx&_nc_gid=AVlbEhHHHMoYiRfwFoOMeeM&oh=00_AYAOvvOiAAw8EbodGXEnug1JE8RQ8vShISxMC8p0llWM0A&oe=66E09CC1,40.0,https://www.facebook.com/bangladeshislamichhatrashibir,,103496781817902.0,False,https://www.facebook.com/bangladeshislamichhatrashibir,,,,,
দেশের তরে জেগে র‌ই মোরা দেশের তরেই মরিখুনের দামে কিনেছি এদেশঘাম দিয়ে তা গড়ি।,100064727409076,,,,,,,89225472750,False,100064727409076,Bangladesh Islami Chhatrashibir,,Wed Aug 07 2024 at 13:44,922441633256742,https://www.facebook.com/bangladeshislamichhatrashibir/posts/pfbid0E8WMLS3gEUo1nrCAeusqhevCD4qqgccKiz72tAC6Pw6PhqRQWtZvCRQDiAvQ8dU2l,175,,1723038256,https://www.facebook.com/100064727409076/posts/922441633256742,85,1.0,167,4.0,2321,1700,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
"একটি জুলুমতন্ত্রের অবসান হলেও, আরেকটি জুলুমতন্ত্র যেন না আসে সে ব্যাপারে সতর্ক থাকতে হবে। সে যেই হোক, যে ব্যক্তিই হোক, জাতি আর কোনো স্বৈরশাসক চায় না। মঞ্জুরুল ইসলাম কেন্দ্রীয় সভাপতি বাংলাদেশ ইসলামী ছাত্রশিবির",100064727409076,,https://scontent-den2-1.xx.fbcdn.net/v/t39.30808-6/454341877_922399249927647_6153135054710973049_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=127cfc&_nc_ohc=H2QKOqWF0GcQ7kNvgENJWp4&_nc_ht=scontent-den2-1.xx&oh=00_AYDlp8fR4CAVldo8F5ZwdBOL58EHOjAgIDoH1Wx8jleNzw&oe=66E08063,,,,,89225472750,False,UzpfSTEwMDA2NDcyNzQwOTA3Njo5MjIzOTk2OTMyNjA5MzY6OTIyMzk5NjkzMjYwOTM2,Bangladesh Islami Chhatrashibir,,Wed Aug 07 2024 at 12:35,922399693260936,https://www.facebook.com/bangladeshislamichhatrashibir/posts/pfbid0ZbC9BmbM6W5ZiH9mxNjLDpn8DpnyJve4Y1b5dgy2gzHCYk6tLaWTSQrjHdYWzNnMl,1075,https://scontent-den2-1.xx.fbcdn.net/v/t39.30808-6/454341877_922399249927647_6153135054710973049_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=127cfc&_nc_ohc=H2QKOqWF0GcQ7kNvgENJWp4&_nc_ht=scontent-den2-1.xx&oh=00_AYDlp8fR4CAVldo8F5ZwdBOL58EHOjAgIDoH1Wx8jleNzw&oe=66E08063,1723034104,https://www.facebook.com/100064727409076/posts/922399693260936,291,,514,5.0,6654,4040,1.0,4.0,,User,User,User,,89225472750.0,False,100064727409076.0,True,,Bangladesh Islami Chhatrashibir,40.0,1.0,https://scontent-den2-1.xx.fbcdn.net/v/t39.30808-1/343482704_748221556847484_1261024833928795528_n.jpg?stp=cp0_dst-jpg_s40x40&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=1PxS4TvX4IUQ7kNvgEAbFMk&_nc_ht=scontent-den2-1.xx&oh=00_AYD_ATs275rJIch0qhB-kfsh4BvO1eIrkmNXF-DoKJz-OA&oe=66E09CC1,40.0,https://www.facebook.com/bangladeshislamichhatrashibir,,103496781817902.0,False,https://www.facebook.com/bangladeshislamichhatrashibir,,,,,
ইসলামী ছাত্রশিবিরের কুমিল্লা মহানগর শাখার উদ্যোগে স্বৈরাচার থেকে মুক্তির আন্দোলনে শহীদদের গায়েবানা জানাজা অনুষ্ঠিত। #RememberingOurHeroes #Shibir,100064727409076,,https://scontent-den2-1.xx.fbcdn.net/v/t39.30808-6/454294567_922371133263792_5973959047801157520_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=127cfc&_nc_ohc=jzpxGpVVeV0Q7kNvgGi_mWC&_nc_ht=scontent-den2-1.xx&oh=00_AYBDIOMyYIHnNr4lsjLp0G2HIGA4pRJOoY6zaCxzel7vMw&oe=66E08BDC,https://scontent-den2-1.xx.fbcdn.net/v/t39.30808-6/454439245_922371116597127_8807526189237305090_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=Bdyvb2Tm0L4Q7kNvgHccMoF&_nc_ht=scontent-den2-1.xx&oh=00_AYAvmOyVqZ2FOuSH5AqXEh6k9iPshAWUcOL9atd6ueQQHg&oe=66E09D02,,,,89225472750,False,UzpfSTEwMDA2NDcyNzQwOTA3Njo5MjIzNzEyOTk5MzA0NDI6OTIyMzcxMjk5OTMwNDQy,Bangladesh Islami Chhatrashibir,,Wed Aug 07 2024 at 11:50,922371299930442,https://www.facebook.com/bangladeshislamichhatrashibir/posts/pfbid0351i5RSBWN9cknX5YbgtN4yj3D6CZTTNFZGyd8pkspT776ZXimKyNd8T8t7WvygQCl,193,https://scontent-den2-1.xx.fbcdn.net/v/t39.30808-6/454294567_922371133263792_5973959047801157520_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=127cfc&_nc_ohc=jzpxGpVVeV0Q7kNvgGi_mWC&_nc_ht=scontent-den2-1.xx&oh=00_AYBDIOMyYIHnNr4lsjLp0G2HIGA4pRJOoY6zaCxzel7vMw&oe=66E08BDC,1723031438,https://www.facebook.com/100064727409076/posts/922371299930442,113,,249,1.0,5337,2951,9.0,2.0,,User,User,User,,89225472750.0,False,100064727409076.0,True,,Bangladesh Islami Chhatrashibir,40.0,1.0,https://scontent-den2-1.xx.fbcdn.net/v/t39.30808-1/343482704_748221556847484_1261024833928795528_n.jpg?stp=cp0_dst-jpg_s40x40&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=1PxS4TvX4IUQ7kNvgEAbFMk&_nc_ht=scontent-den2-1.xx&oh=00_AYD_ATs275rJIch0qhB-kfsh4BvO1eIrkmNXF-DoKJz-OA&oe=66E09CC1,40.0,https://www.facebook.com/bangladeshislamichhatrashibir,,103496781817902.0,False,https://www.facebook.com/bangladeshislamichhatrashibir,,,,,
নোয়াখালীতে বাংলাদেশ ইসলামী ছাত্রশিবিরের উদ্যোগে স্বৈরাচার থেকে মুক্তির আন্দোলনে শহীদদের গায়েবানা জানাজা ও দোয়া অনুষ্ঠিত। #RememberingOurHeroes #Shibir,100064727409076,,,,,,,89225472750,False,100064727409076,Bangladesh Islami Chhatrashibir,,Wed Aug 07 2024 at 8:15,922273869940185,https://www.facebook.com/bangladeshislamichhatrashibir/posts/pfbid038wM62GJaEACwUCRSppwJnpqeo1p1HSajvi2VYsjU8y3ZuAhPC1ztVmjcT1TNnmBl,326,,1723018553,https://www.facebook.com/100064727409076/posts/922273869940185,162,1.0,359,6.0,6352,3837,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
বাংলাদেশ ইসলামী ছাত্রশিবির বরগুনা জেলা শাখার উদ্যোগে স্বৈরাচার থেকে মুক্তির আন্দোলনে শহীদদের গায়েবানা জানাজা ও দোয়া অনুষ্ঠিত। #RememberingOurHeroes #Shibir,100064727409076,,https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-6/454297215_922171319950440_4929691576708768974_n.jpg?stp=dst-jpg_s960x960&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=MNUhA9CHvNoQ7kNvgF0dFF4&_nc_ht=scontent-mia3-1.xx&oh=00_AYAWwv_gtNbxQjxzQF6za04QAZyoDshDZrLYi_Mh3dgE1A&oe=66E06FBA,,,,,89225472750,False,UzpfSTEwMDA2NDcyNzQwOTA3Njo5MjIxNzI1Nzk5NTAzMTQ6OTIyMTcyNTc5OTUwMzE0,Bangladesh Islami Chhatrashibir,,Wed Aug 07 2024 at 4:3,922172579950314,https://www.facebook.com/bangladeshislamichhatrashibir/posts/pfbid0fkdxYLUoV99ha32rRduDuV9t8hQb8A9KqaQQJKQb6wndGncV4p2amh9TSqFAyceel,281,https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-6/454297215_922171319950440_4929691576708768974_n.jpg?stp=dst-jpg_s960x960&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=MNUhA9CHvNoQ7kNvgF0dFF4&_nc_ht=scontent-mia3-1.xx&oh=00_AYAWwv_gtNbxQjxzQF6za04QAZyoDshDZrLYi_Mh3dgE1A&oe=66E06FBA,1723003423,https://www.facebook.com/100064727409076/posts/922172579950314,179,,363,,6848,3775,2.0,3.0,,User,User,User,,89225472750.0,False,100064727409076.0,True,,Bangladesh Islami Chhatrashibir,40.0,1.0,https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-1/343482704_748221556847484_1261024833928795528_n.jpg?stp=cp0_dst-jpg_s40x40&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=1PxS4TvX4IUQ7kNvgE4mtNs&_nc_ht=scontent-mia3-2.xx&oh=00_AYAIJ4_EWgZxIwyLqfoD3_58desBS3JUD0XtQKWZ4V1DqA&oe=66E09CC1,40.0,https://www.facebook.com/bangladeshislamichhatrashibir,,103496781817902.0,False,https://www.facebook.com/bangladeshislamichhatrashibir,,,,,
চট্টগ্রাম মীরসরাই উপজেলার জোরারগঞ্জ থানা পাহারায় ইসলামী ছাত্রশিবির চট্টগ্রাম জেলা উত্তর শাখার নেতৃবৃন্দ।#SafeBangladesh #Shibir,100064727409076,,https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-6/454437221_921977623303143_6011250185094129968_n.jpg?stp=dst-jpg_p180x540&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=Y0ZgkE2Otk8Q7kNvgGmhe18&_nc_ht=scontent-mia3-1.xx&oh=00_AYCyEJIaAug-yAGn8_cFAnHjy7OsIkMvdhDeampCQreuzg&oe=66E09EBA,,,,,89225472750,False,UzpfSTEwMDA2NDcyNzQwOTA3Njo5MjIwMDk1MzMyOTk5NTI6OTIyMDA5NTMzMjk5OTUy,Bangladesh Islami Chhatrashibir,,Tue Aug 06 2024 at 20:52,922009533299952,https://www.facebook.com/bangladeshislamichhatrashibir/posts/pfbid0J6HUkr1VXFxqBxokCBLrsLmyFve1f6nWfo452tyi3kDUAtoVA7eVyTxCfjrA6wMDl,683,https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-6/454437221_921977623303143_6011250185094129968_n.jpg?stp=dst-jpg_p180x540&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=Y0ZgkE2Otk8Q7kNvgGmhe18&_nc_ht=scontent-mia3-1.xx&oh=00_AYCyEJIaAug-yAGn8_cFAnHjy7OsIkMvdhDeampCQreuzg&oe=66E09EBA,1722977524,https://www.facebook.com/100064727409076/posts/922009533299952,199,,268,7.0,6373,3140,1.0,,,User,User,User,,89225472750.0,False,100064727409076.0,True,,Bangladesh Islami Chhatrashibir,40.0,1.0,https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-1/343482704_748221556847484_1261024833928795528_n.jpg?stp=cp0_dst-jpg_s40x40&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=1PxS4TvX4IUQ7kNvgE4mtNs&_nc_ht=scontent-mia3-2.xx&oh=00_AYAIJ4_EWgZxIwyLqfoD3_58desBS3JUD0XtQKWZ4V1DqA&oe=66E09CC1,40.0,https://www.facebook.com/bangladeshislamichhatrashibir,,103496781817902.0,False,https://www.facebook.com/bangladeshislamichhatrashibir,,,,,
রংপুর পীরগাছার সদর মন্দির পাহারায় ইসলামী ছাত্রশিবির রংপুর জেলা উত্তর শাখার নেতৃবৃন্দ।#ReligiousHarmony  #Shibir,100064727409076,,,,,,,89225472750,False,100064727409076,Bangladesh Islami Chhatrashibir,,Tue Aug 06 2024 at 19:23,921973959970176,https://www.facebook.com/bangladeshislamichhatrashibir/posts/pfbid0JdC46CbiFfqL4QPNfyFwNksxCD1DpiB76GCQReJtWrDuxFcNtPXp46WWXLEFn33cl,430,,1722972187,https://www.facebook.com/100064727409076/posts/921973959970176,100,,149,,3915,1845,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
রংপুর পীরগাছার সদর মন্দির পাহারায় ইসলামী ছাত্রশিবির রংপুর জেলা উত্তর শাখার নেতৃবৃন্দ।#ReligiousHarmony  #Shibir,100064727409076,,https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-6/454264167_921950399972532_1717157621733271482_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_ohc=BFB59dAlUT4Q7kNvgGqhjvp&_nc_ht=scontent-atl3-1.xx&oh=00_AYCnv7MnsiLNcUshVsHIuKGAf4jjMoWpNcpAAXeRp8IJ_g&oe=66E06F1F,https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-6/454233191_921950376639201_303963658155325909_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=127cfc&_nc_ohc=Oi-_stiVrlsQ7kNvgFONVVc&_nc_ht=scontent-atl3-2.xx&oh=00_AYDZjye8y-8SsW18xU98IVbZ4DptYNwz-0Vg__pkl532Lg&oe=66E08613,https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-6/454436273_921950386639200_5980446623205971495_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=oabsISwPxAoQ7kNvgERbvav&_nc_ht=scontent-atl3-1.xx&oh=00_AYCpHrIrf0rTVtu8mKmTPNuLFg2A3L1X9rQWEbBDrM3mCw&oe=66E06C85,,,89225472750,False,UzpfSTEwMDA2NDcyNzQwOTA3Njo5MjE5NTA2Njk5NzI1MDU6OTIxOTUwNjY5OTcyNTA1,Bangladesh Islami Chhatrashibir,,Tue Aug 06 2024 at 18:31,921950669972505,https://www.facebook.com/bangladeshislamichhatrashibir/posts/pfbid0W5jaTSAKP7GrK3df4PqeLrDLE9UbVrMgAvcVoTChssoYgzDdseiPpXvxuzgJYfEql,253,https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-6/454264167_921950399972532_1717157621733271482_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_ohc=BFB59dAlUT4Q7kNvgGqhjvp&_nc_ht=scontent-atl3-1.xx&oh=00_AYCnv7MnsiLNcUshVsHIuKGAf4jjMoWpNcpAAXeRp8IJ_g&oe=66E06F1F,1722969091,https://www.facebook.com/100064727409076/posts/921950669972505,85,,131,1.0,2950,1511,,,,User,User,User,,89225472750.0,False,100064727409076.0,True,,Bangladesh Islami Chhatrashibir,40.0,1.0,https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-1/343482704_748221556847484_1261024833928795528_n.jpg?stp=cp0_dst-jpg_s40x40&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=1PxS4TvX4IUQ7kNvgFJxvPp&_nc_ht=scontent-atl3-1.xx&oh=00_AYBqxDIXuTJpmtpgXXIOP-kVuPXHMXudArlJAFhO61f6Hw&oe=66E09CC1,40.0,https://www.facebook.com/bangladeshislamichhatrashibir,,103496781817902.0,False,https://www.facebook.com/bangladeshislamichhatrashibir,,,,,
দীর্ঘ একযুগ পর কেন্দ্রীয় কার্যালয়ে বাংলাদেশ ইসলামী ছাত্রশিবিরের সাবেক ও বর্তমান কেন্দ্রীয় সভাপতি ও অন্যান্য নেতৃবৃন্দ।,100064727409076,,,,,,,89225472750,False,UzpfSTEwMDA2NDcyNzQwOTA3Njo5MjE5NDEyNDMzMDY3ODE6OTIxOTQxMjQzMzA2Nzgx,Bangladesh Islami Chhatrashibir,140907.0,Tue Aug 06 2024 at 18:13,921941243306781,https://www.facebook.com/bangladeshislamichhatrashibir/videos/1666067160858525/,3254,,1722968036,https://www.facebook.com/100064727409076/posts/921941243306781,1587,1.0,2513,8.0,19694,16981,37.0,15.0,,User,User,User,,89225472750.0,False,100064727409076.0,True,,Bangladesh Islami Chhatrashibir,40.0,1.0,https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-1/343482704_748221556847484_1261024833928795528_n.jpg?stp=cp0_dst-jpg_s40x40&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=1PxS4TvX4IUQ7kNvgFJxvPp&_nc_ht=scontent-atl3-1.xx&oh=00_AYBqxDIXuTJpmtpgXXIOP-kVuPXHMXudArlJAFhO61f6Hw&oe=66E09CC1,40.0,https://www.facebook.com/bangladeshislamichhatrashibir,,103496781817902.0,False,https://www.facebook.com/bangladeshislamichhatrashibir,,,,https://www.facebook.com/bangladeshislamichhatrashibir/videos/%E0%A6%A6%E0%A7%80%E0%A6%B0%E0%A7%8D%E0%A6%98-%E0%A6%8F%E0%A6%95%E0%A6%AF%E0%A7%81%E0%A6%97-%E0%A6%AA%E0%A6%B0-%E0%A6%95%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A7%80%E0%A7%9F-%E0%A6%95%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B2%E0%A7%9F%E0%A7%87-%E0%A6%87%E0%A6%B8%E0%A6%B2%E0%A6%BE%E0%A6%AE%E0%A7%80-%E0%A6%9B%E0%A6%BE%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%B6%E0%A6%BF%E0%A6%AC%E0%A6%BF%E0%A6%B0/1666067160858525/,201691.0
স্বৈরাচার পতনের আন্দোলনে শহীদদের স্মরণে জাতীয় মসজিদ বায়তুল মোকাররমে অনুষ্ঠিত গায়েবানা জানাযায় প্রধান অতিথির বক্তব্য রাখছেন ছাত্রশিবিরের কেন্দ্রীয় সভাপতি মঞ্জুরুল ইসলাম।,100064727409076,,,,,,,89225472750,False,100064727409076,Bangladesh Islami Chhatrashibir,,Tue Aug 06 2024 at 16:51,921897843311121,https://www.facebook.com/bangladeshislamichhatrashibir/videos/482129061275502/,268,,1722963065,https://www.facebook.com/100064727409076/posts/921897843311121,55,,183,1.0,2918,1790,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/454397185_370255256176133_6442206792771822466_n.jpg?stp=dst-jpg_s960x960&_nc_cat=111&ccb=1-7&_nc_sid=7965db&_nc_ohc=Grrx-6ond1MQ7kNvgHgToJ6&_nc_ht=scontent-iad3-2.xx&oh=00_AYBsfS4V7_yK-JgkC5dBnISNQYWtkvFXtKZBjmbOxSPT0A&oe=66E08823,,16777.0
